name,site,category,phone,adress,city,postal_code,latitude,longitude,rating,reviews,working_hours,location_link
LiLa,https://www.facebook.com/LiLa-1723344511313539/?fref=ts,Pharmacy,Not available,"XGP5+J2V, Skopje 1000",Skopje,1000,41.9866057,21.5075393,5,1,"{""Monday"": ""7AM-3PM"", ""Tuesday"": ""7AM-3PM"", ""Wednesday"": ""7AM-3PM"", ""Thursday"": ""7AM-3PM"", ""Friday"": ""7AM-3PM"", ""Saturday"": ""7AM-3PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/LiLa/@41.9866057,21.507539299999998,14z/data=!4m8!1m2!2m1!1sLiLa!3m4!1s0x13543e4f7b9ec9fb:0x2236e7a54996ab9f!8m2!3d41.9866057!4d21.507539299999998"
Farmacy Bazilika,https://zk.mk/bazilika,Pharmacy,+389 2 317 1313,"2F37+4R4, Jani Lukrovski, Skopje 1000",Skopje,1000,42.0027683,21.4645668,5,1,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""9AM-1PM""}","https://www.google.com/maps/place/Farmacy+Bazilika/@42.0027683,21.4645668,14z/data=!4m8!1m2!2m1!1sFarmacy+Bazilika!3m4!1s0x135415ab771af4b1:0xb379ff8229128478!8m2!3d42.0027683!4d21.4645668"
Eurofarm,Not available,Pharmacy,Not available,"Fevruarski Pohod 1000, Skopje 1000",Skopje,1000,41.9841508,21.4836567,5,2,Not available,"https://www.google.com/maps/place/Eurofarm/@41.984150799999995,21.483656699999997,14z/data=!4m8!1m2!2m1!1sEurofarm!3m4!1s0x13543f353e141c77:0x31a11774618735b7!8m2!3d41.984150799999995!4d21.483656699999997"
APTEKA JAGLIKA,Not available,Pharmacy,+389 2 254 5545,"XH83+FVG, Street 5, Jurumleri",Jurumleri,Not available,41.9661777,21.554694,Not available,Not available,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8:30AM-3PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/APTEKA+JAGLIKA/@41.966177699999996,21.554693999999998,14z/data=!4m8!1m2!2m1!1sAPTEKA+JAGLIKA!3m4!1s0x13543fe6e1e35b55:0x3c6b4f5ae9566d50!8m2!3d41.966177699999996!4d21.554693999999998"
Apteka Opium,https://www.facebook.com/aptekaopium/,Pharmacy,+389 2 244 0335,"Dimitar Turimandzhoski 3, Skopje 1000",Skopje,1000,41.9750958,21.4719128,4,2,"{""Monday"": ""7:30AM-9PM"", ""Tuesday"": ""7:30AM-9PM"", ""Wednesday"": ""7:30AM-9PM"", ""Thursday"": ""7:30AM-9PM"", ""Friday"": ""7:30AM-9PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Apteka+Opium/@41.9750958,21.4719128,14z/data=!4m8!1m2!2m1!1sApteka+Opium!3m4!1s0x135415b3e8f021a7:0x9c7820a8e8a40e05!8m2!3d41.9750958!4d21.4719128"
Madžari,Not available,Pharmacy,Not available,"XGW3+5GG, Skopje 1000",Skopje,1000,41.9954445,21.5038378,Not available,Not available,Not available,"https://www.google.com/maps/place/Mad%C5%BEari/@41.9954445,21.5038378,14z/data=!4m8!1m2!2m1!1sMad%C5%BEari!3m4!1s0x13543e4b4193d321:0x95167102d401ee3d!8m2!3d41.9954445!4d21.5038378"
Primatex,http://www.primatex.com.mk/,Pharmacy,+389 2 240 1106,"Blvd. Alexander the Great 46a, Skopje 1000",Skopje,1000,42.0040372,21.4801839,5,1,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Primatex/@42.0040372,21.4801839,14z/data=!4m8!1m2!2m1!1sPrimatex!3m4!1s0x13543fd46f586835:0xf8869f426184229a!8m2!3d42.0040372!4d21.4801839"
ПЗУ АПТЕКА ЈАНА,Not available,Pharmacy,+389 2 253 3777,"2G42+HV2, Metodija Andonov - Chento, Skopje 1000",Skopje,1000,42.0063943,21.5021411,Not available,Not available,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/%D0%9F%D0%97%D0%A3+%D0%90%D0%9F%D0%A2%D0%95%D0%9A%D0%90+%D0%88%D0%90%D0%9D%D0%90/@42.0063943,21.5021411,14z/data=!4m8!1m2!2m1!1s%D0%9F%D0%97%D0%A3+%D0%90%D0%9F%D0%A2%D0%95%D0%9A%D0%90+%D0%88%D0%90%D0%9D%D0%90!3m4!1s0x13543fb9d53e505d:0xfcf0063bb5f916d2!8m2!3d42.0063943!4d21.5021411"
Intergral Farm,Not available,Pharmacy,Not available,"XGV5+P9P, Razloshka, Skopje 1000",Skopje,1000,41.9943413,21.5084656,5,2,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Intergral+Farm/@41.994341299999995,21.508465599999997,14z/data=!4m8!1m2!2m1!1sIntergral+Farm!3m4!1s0x13543e4d18abbe07:0x4b25e771678fce69!8m2!3d41.994341299999995!4d21.508465599999997"
Jana,Not available,Pharmacy,+389 2 253 3777,"2F2P+J8F, Metodija Andonov - Chento, Skopje 1000",Skopje,1000,42.001561,21.4857817,Not available,Not available,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Jana/@42.001560999999995,21.4857817,14z/data=!4m8!1m2!2m1!1sJana!3m4!1s0x13543fd2933b0c75:0x59348ba97119c78a!8m2!3d42.001560999999995!4d21.4857817"
Zegin,http://www.zegin.com.mk/,Pharmacy,+389 2 244 7722,"109, Boulevard Jane Sandanski 101, Skopje 1000",Skopje,1000,41.9850978,21.4688915,4.6,8,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}","https://www.google.com/maps/place/Zegin/@41.9850978,21.468891499999998,14z/data=!4m8!1m2!2m1!1sZegin!3m4!1s0x1354158ca433b4f5:0x24994c98fbeee8ac!8m2!3d41.9850978!4d21.468891499999998"
Datel Farma,https://www.facebook.com/datelfarma2,Pharmacy,+389 75 326 432,"MK, Vangel Todorovski 5, Skopje 1000",Skopje,1000,41.9847239,21.4546508,Not available,Not available,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""9AM-2:30PM""}","https://www.google.com/maps/place/Datel+Farma/@41.9847239,21.4546508,14z/data=!4m8!1m2!2m1!1sDatel+Farma!3m4!1s0x135415b99dc166fb:0xb5d52f6990914d85!8m2!3d41.9847239!4d21.4546508"
Еурофарм - Автокоманда,https://aptekieurofarm.com.mk/,Pharmacy,+389 2 317 2155,"2F38+GVH, Skopje 1000",Skopje,1000,42.0038008,21.4672223,5,1,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-2PM""}","https://www.google.com/maps/place/%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC+-+%D0%90%D0%B2%D1%82%D0%BE%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D0%B0/@42.0038008,21.4672223,14z/data=!4m8!1m2!2m1!1s%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC+-+%D0%90%D0%B2%D1%82%D0%BE%D0%BA%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D0%B0!3m4!1s0x135415ae507990d1:0xdc902ac42e4695e4!8m2!3d42.0038008!4d21.4672223"
АСПЕКТУС ФАРМА ДОО СКОПЈЕ,http://www.aspectus-pharma.mk/,Pharmaceutical company,+389 2 307 0070,"ТИРЗ Скопје 1, парцела 17, 1041 Илинден, П.Ф. 8 1000 Скопје, Р, Македонија, Skopje 1041",Skopje,1041,41.9862151,21.6118145,Not available,Not available,"{""Monday"": ""7:30AM-3:30PM"", ""Tuesday"": ""7:30AM-3:30PM"", ""Wednesday"": ""7:30AM-3:30PM"", ""Thursday"": ""7:30AM-3:30PM"", ""Friday"": ""7:30AM-3:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/%D0%90%D0%A1%D0%9F%D0%95%D0%9A%D0%A2%D0%A3%D0%A1+%D0%A4%D0%90%D0%A0%D0%9C%D0%90+%D0%94%D0%9E%D0%9E+%D0%A1%D0%9A%D0%9E%D0%9F%D0%88%D0%95/@41.986215099999995,21.611814499999998,14z/data=!4m8!1m2!2m1!1s%D0%90%D0%A1%D0%9F%D0%95%D0%9A%D0%A2%D0%A3%D0%A1+%D0%A4%D0%90%D0%A0%D0%9C%D0%90+%D0%94%D0%9E%D0%9E+%D0%A1%D0%9A%D0%9E%D0%9F%D0%88%D0%95!3m4!1s0x1354391494c10db1:0x2854379b718224cb!8m2!3d41.986215099999995!4d21.611814499999998"
Аптека Betty,Not available,Pharmacy,Not available,"Boulevard Jane Sandanski 71, Skopje 1000",Skopje,1000,41.9859247,21.4663732,5,1,Not available,"https://www.google.com/maps/place/%D0%90%D0%BF%D1%82%D0%B5%D0%BA%D0%B0+Betty/@41.9859247,21.4663732,14z/data=!4m8!1m2!2m1!1s%D0%90%D0%BF%D1%82%D0%B5%D0%BA%D0%B0+Betty!3m4!1s0x135415718b722a21:0x86f73d6047bfb340!8m2!3d41.9859247!4d21.4663732"
Еурофарм,http://eurofarm.com.mk/,Pharmacy,+389 72 266 541,"2G43+5F2, Chento",Chento,Not available,42.0053941,21.5036507,5,1,Not available,"https://www.google.com/maps/place/%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC/@42.0053941,21.503650699999998,14z/data=!4m8!1m2!2m1!1s%D0%95%D1%83%D1%80%D0%BE%D1%84%D0%B0%D1%80%D0%BC!3m4!1s0x13543fb75d60ae9f:0xba59416909c87f83!8m2!3d42.0053941!4d21.503650699999998"
Flora Kompani,Not available,Pharmacy,+389 70 398 930,"WGQ8+F66, Branko Zarevski, Drachevo",Drachevo,Not available,41.9386688,21.5155099,1,1,"{""Monday"": ""7AM-7:30PM"", ""Tuesday"": ""7AM-7:30PM"", ""Wednesday"": ""7AM-7:30PM"", ""Thursday"": ""7AM-7:30PM"", ""Friday"": ""7AM-7:30PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""7AM-2PM""}","https://www.google.com/maps/place/Flora+Kompani/@41.938668799999995,21.515509899999998,14z/data=!4m8!1m2!2m1!1sFlora+Kompani!3m4!1s0x13543dc9b680e68d:0xc71e6e5ee3ec1b8a!8m2!3d41.938668799999995!4d21.515509899999998"
Zegin Estreja Dračevo,http://www.zegin.com.mk/,Pharmacy,+389 2 320 1444,"WGMC+94C, Justinijan Prvi, Drachevo",Drachevo,Not available,41.9334366,21.5202517,3.5,4,Not available,"https://www.google.com/maps/place/Zegin+Estreja+Dra%C4%8Devo/@41.9334366,21.5202517,14z/data=!4m8!1m2!2m1!1sZegin+Estreja+Dra%C4%8Devo!3m4!1s0x13543db4f79fffa5:0xbe7f3c386535ef42!8m2!3d41.9334366!4d21.5202517"
Alkaloid AD - Pharmacy,http://www.alkaloid.com.mk/,Pharmacy,+389 2 310 4000,"Aleksandar Makedonski, Skopje 1000",Skopje,1000,42.0008246,21.4667181,4.4,27,"{""Monday"": ""7:30AM-3:30PM"", ""Tuesday"": ""7:30AM-3:30PM"", ""Wednesday"": ""7:30AM-3:30PM"", ""Thursday"": ""7:30AM-3:30PM"", ""Friday"": ""7:30AM-3:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","https://www.google.com/maps/place/Alkaloid+AD+-+Pharmacy/@42.0008246,21.466718099999998,14z/data=!4m8!1m2!2m1!1sAlkaloid+AD+-+Pharmacy!3m4!1s0x13541583a65311cd:0x3e9e25d21b50d6a4!8m2!3d42.0008246!4d21.466718099999998"
Eurofarm Pharmacy,http://eurofarm.com.mk/,Pharmaceutical company,Not available,"XFP9+P4X, Skopje 1000",Skopje,1000,41.986874,21.4678497,5,1,Not available,"https://www.google.com/maps/place/Eurofarm+Pharmacy/@41.986874,21.4678497,14z/data=!4m8!1m2!2m1!1sEurofarm+Pharmacy!3m4!1s0x135415332e873703:0xdb0bf06fb9b724b5!8m2!3d41.986874!4d21.4678497"
